ID,WAVE,WEIGHT1,score,mc,male,income,fa_edu,mo_edu,par_satis,health,aft_sch,aft_sch1,care,abuse,sch_study,friend,teacher,wave3,wave4,wave5,wave6
128624,2,187.630202620584,1.0,0.0,1.0,1.5,2.0,2.0,3.0,2.0,0.0,0.0,2.5,1.75,2.3333333333333335,2.8,2.25,0,0,0,0
128625,2,239.1141374837871,1.8,0.0,0.0,2.4,2.0,2.0,3.0,4.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,0,0,0,0
128626,2,239.1141374837871,3.4,0.0,0.0,4.4,2.0,2.0,3.0,3.0,0.0,1.0,2.25,1.0,2.6666666666666665,3.4,4.0,0,0,0,0
128627,2,187.630202620584,2.2,0.0,1.0,1.2,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.25,2.3333333333333335,2.0,2.0,0,0,0,0
128628,2,187.630202620584,2.6,0.0,1.0,1.8,2.0,2.0,3.0,4.0,2.0,1.0,2.75,2.25,2.6666666666666665,2.8,2.25,0,0,0,0
128630,2,239.1141374837871,2.2,0.0,0.0,1.6,2.0,4.0,3.0,3.0,3.333333333333333,1.0,2.0,2.0,2.0,2.6,2.0,0,0,0,0
128631,2,187.630202620584,1.2,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.25,1.5,1.3333333333333333,2.0,2.0,0,0,0,0
128632,2,187.630202620584,2.0,0.0,1.0,0.8,2.0,2.0,3.0,4.0,0.0,0.0,3.25,2.5,4.0,4.0,4.0,0,0,0,0
128633,2,187.630202620584,3.0,0.0,1.0,4.2,4.0,4.0,3.0,2.0,0.0,0.0,3.75,1.25,3.6666666666666665,2.6,4.0,0,0,0,0
128634,2,239.1141374837871,3.4,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,3.5,1.0,3.3333333333333335,2.8,3.25,0,0,0,0
135901,2,240.20489755126587,2.8,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.3333333333333333,1.0,2.25,2.0,1.6666666666666667,2.6,1.5,0,0,0,0
135903,2,240.20489755126587,2.4,0.0,0.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,3.0,2.0,2.3333333333333335,2.6,2.25,0,0,0,0
135904,2,240.20489755126587,2.4,0.0,0.0,2.5,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.75,2.3333333333333335,2.8,2.75,0,0,0,0
135906,2,240.20489755126587,2.0,0.0,0.0,4.2,2.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,2.0,0,0,0,0
135908,2,240.20489755126587,3.4,0.0,0.0,5.0,4.0,3.0,3.0,4.0,0.6666666666666666,1.0,3.25,1.25,3.6666666666666665,2.8,3.25,0,0,0,0
135910,2,240.20489755126587,4.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,1.6666666666666665,1.0,3.25,1.75,2.3333333333333335,2.8,2.0,0,0,0,0
135911,2,240.20489755126587,3.0,0.0,0.0,3.5,3.0,2.0,3.0,3.0,2.0,1.0,3.0,1.75,2.0,2.8,2.0,0,0,0,0
135913,2,240.20489755126587,4.2,1.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.75,1.0,2.6666666666666665,3.0,2.75,0,0,0,0
135914,2,240.20489755126587,2.6,0.0,0.0,3.5,2.0,2.0,3.0,4.0,1.0,1.0,3.75,1.25,2.3333333333333335,4.0,4.0,0,0,0,0
135915,2,240.20489755126587,3.0,0.0,0.0,3.5,2.0,2.0,3.0,3.0,1.7777777777777777,1.0,3.25,1.5,2.6666666666666665,2.6,3.0,0,0,0,0
135916,2,240.20489755126587,3.0,0.0,0.0,4.3,4.0,4.0,3.0,3.0,1.3333333333333333,1.0,3.0,2.5,2.0,2.6,2.75,0,0,0,0
135917,2,229.51384544640305,3.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.0,1.25,2.6666666666666665,2.6,3.25,0,0,0,0
135918,2,240.20489755126587,4.2,0.0,0.0,3.0,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.75,1.75,2.6666666666666665,2.8,3.0,0,0,0,0
135919,2,240.20489755126587,2.0,0.0,0.0,3.8,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.0,2.75,2.0,2.6,2.75,0,0,0,0
135920,2,240.20489755126587,1.8,0.0,0.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0,2.5,1.0,1.6666666666666667,2.4,1.0,0,0,0,0
135921,2,240.20489755126587,2.8,0.0,0.0,3.8,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,3.0,1.5,2.3333333333333335,2.8,2.75,0,0,0,0
135923,2,240.20489755126587,2.4,0.0,0.0,3.0,2.0,2.0,2.0,3.0,1.7777777777777777,1.0,2.75,1.5,2.3333333333333335,2.8,2.0,0,0,0,0
135924,2,240.20489755126587,4.0,0.0,0.0,3.3,4.0,3.0,3.0,3.0,0.3333333333333333,1.0,4.0,1.0,3.0,2.8,3.25,0,0,0,0
135925,2,240.20489755126587,2.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,2.25,3.25,2.6666666666666665,2.0,2.75,0,0,0,0
135927,2,240.20489755126587,1.0,1.0,0.0,4.0,4.0,4.0,3.0,3.0,0.6666666666666666,1.0,3.0,2.75,1.0,3.6,3.0,0,0,0,0
135928,2,240.20489755126587,3.4,0.0,0.0,4.5,4.0,4.0,3.0,3.0,2.0,1.0,3.5,3.0,2.6666666666666665,2.8,2.0,0,0,0,0
136201,2,318.8664285928636,3.8,0.0,1.0,5.0,4.0,4.0,3.0,3.0,5.333333333333333,1.0,3.5,2.75,1.3333333333333333,2.8,1.25,0,0,0,0
136202,2,318.8664285928636,3.0,0.0,1.0,2.4,5.0,3.0,3.0,3.0,0.0,1.0,3.25,1.5,2.3333333333333335,3.2,3.25,0,0,0,0
136203,2,318.8664285928636,3.6,0.0,1.0,6.0,4.0,4.0,3.0,3.0,1.0,1.0,4.0,1.5,3.6666666666666665,2.4,4.0,0,0,0,0
136204,2,318.8664285928636,4.0,0.0,1.0,3.6,2.0,2.0,3.0,3.0,4.5,1.0,3.0,1.5,1.6666666666666667,2.4,2.25,0,0,0,0
136206,2,130.04017582209065,2.8,0.0,0.0,4.8,3.0,3.0,3.0,4.0,1.6666666666666665,1.0,4.0,1.0,2.6666666666666665,2.8,2.75,0,0,0,0
136207,2,318.8664285928636,2.8,0.0,1.0,6.0,3.0,2.0,3.0,3.0,1.9999999999999998,1.0,3.25,2.25,2.6666666666666665,2.8,2.75,0,0,0,0
136208,2,318.8664285928636,4.0,0.0,1.0,6.0,5.0,4.0,4.0,3.0,2.0,1.0,3.75,1.75,3.6666666666666665,1.6,3.25,0,0,0,0
136210,2,130.04017582209065,3.4,0.0,0.0,4.8,4.0,4.0,3.0,4.0,0.0,0.0,3.0,1.0,2.6666666666666665,2.8,2.75,0,0,0,0
136211,2,318.8664285928636,4.8,0.0,1.0,4.8,2.0,2.0,4.0,3.0,4.5,1.0,3.0,2.25,3.3333333333333335,3.0,2.0,0,0,0,0
136213,2,130.04017582209065,2.8,0.0,0.0,4.8,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,3.75,1.75,3.0,3.0,2.0,0,0,0,0
136214,2,130.04017582209065,4.0,0.0,0.0,8.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,3.3333333333333335,2.8,3.0,0,0,0,0
136218,2,130.04017582209065,4.4,0.0,0.0,6.0,4.0,5.0,3.0,2.0,1.0,1.0,3.75,1.25,3.0,2.6,1.0,0,0,0,0
136219,2,130.04017582209065,3.0,0.0,0.0,8.0,2.0,3.0,4.0,4.0,2.0,1.0,2.75,1.75,3.0,2.6,3.25,0,0,0,0
136221,2,318.8664285928636,3.0,0.0,1.0,6.0,3.0,2.0,3.0,4.0,2.0,1.0,4.0,1.75,1.6666666666666667,3.2,1.25,0,0,0,0
136222,2,130.04017582209065,3.6,0.0,0.0,9.6,5.0,4.0,4.0,3.0,3.333333333333333,1.0,3.5,1.75,3.3333333333333335,3.0,3.5,0,0,0,0
136223,2,318.8664285928636,3.0,0.0,1.0,3.6,2.0,2.0,3.0,3.0,0.0,0.0,2.5,1.25,2.0,2.6,2.25,0,0,0,0
136224,2,130.04017582209065,2.8,0.0,0.0,4.8,4.0,3.0,3.0,4.0,1.5,1.0,3.75,2.5,3.0,3.4,3.0,0,0,0,0
136225,2,130.04017582209065,1.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2.25,2.0,2.0,2.4,3.0,0,0,0,0
136226,2,318.8664285928636,4.2,0.0,1.0,9.0,2.0,2.0,4.0,3.0,3.333333333333333,1.0,2.75,2.75,2.6666666666666665,2.8,2.25,0,0,0,0
136228,2,130.04017582209065,1.4,0.0,0.0,4.8,2.0,2.0,3.0,2.0,0.0,0.0,4.0,1.0,4.0,3.2,3.5,0,0,0,0
136229,2,130.04017582209065,3.0,0.0,0.0,10.0,4.0,3.0,3.0,4.0,1.0,1.0,3.75,2.5,3.0,2.8,2.75,0,0,0,0
136230,2,318.8664285928636,3.4,0.0,1.0,7.0,4.0,3.0,3.0,3.0,3.333333333333333,1.0,2.75,1.5,2.6666666666666665,2.4,2.0,0,0,0,0
136232,2,318.8664285928636,2.2,0.0,1.0,7.2,4.0,4.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.6,2.75,0,0,0,0
138701,2,258.54034750772735,2.8,0.0,1.0,2.5,2.0,2.0,3.0,3.0,0.0,0.0,2.5,2.25,2.3333333333333335,2.6,2.25,0,0,0,0
138702,2,258.54034750772735,3.4,0.0,1.0,4.2,4.0,2.0,2.0,4.0,1.3333333333333333,1.0,3.5,1.0,3.0,3.0,2.25,0,0,0,0
138704,2,105.43798039628938,4.0,0.0,0.0,4.2,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.0,1.75,3.0,3.0,3.5,0,0,0,0
138705,2,258.54034750772735,3.0,0.0,1.0,3.2,4.0,2.0,3.0,3.0,3.333333333333333,1.0,3.0,1.5,2.6666666666666665,2.8,2.75,0,0,0,0
138706,2,105.43798039628938,2.2,0.0,0.0,3.6,4.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.0,2.0,3.0,2.8,2.75,0,0,0,0
138707,2,258.54034750772735,3.0,0.0,1.0,3.6,2.0,2.0,2.0,3.0,2.6666666666666665,1.0,3.0,3.0,3.0,3.0,1.0,0,0,0,0
138708,2,258.54034750772735,5.0,0.0,1.0,3.6,2.0,2.0,2.0,3.0,0.6666666666666666,1.0,2.75,2.75,2.0,1.4,2.25,0,0,0,0
138709,2,258.54034750772735,2.8,0.0,1.0,3.6,2.0,2.0,2.0,3.0,2.5,1.0,2.75,1.25,3.0,2.4,2.5,0,0,0,0
138710,2,105.43798039628938,3.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,2.5,1.75,2.0,2.8,2.5,0,0,0,0
138711,2,105.43798039628938,2.2,0.0,0.0,3.5,2.0,2.0,3.0,4.0,1.0,1.0,2.75,1.25,3.3333333333333335,3.0,3.5,0,0,0,0
138712,2,105.43798039628938,3.8,0.0,0.0,3.6,3.0,3.0,3.0,4.0,1.3333333333333333,1.0,3.25,1.25,3.0,3.2,3.25,0,0,0,0
138713,2,105.43798039628938,2.4,0.0,0.0,6.0,4.0,4.0,2.0,3.0,2.5,1.0,4.0,1.0,3.6666666666666665,2.8,3.25,0,0,0,0
138714,2,258.54034750772735,1.0,0.0,1.0,1.5,5.0,2.0,3.0,4.0,0.0,0.0,3.0,1.25,2.3333333333333335,3.2,4.0,0,0,0,0
138715,2,258.54034750772735,1.0,0.0,1.0,2.7,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.25,2.0,2.6,2.75,0,0,0,0
138716,2,105.43798039628938,2.2,0.0,0.0,3.6,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,2.25,2.0,2.4,2.0,0,0,0,0
138717,2,105.43798039628938,1.0,0.0,0.0,3.6,2.0,2.0,2.0,3.0,0.0,0.0,3.5,2.0,1.0,2.2,4.0,0,0,0,0
138718,2,258.54034750772735,3.8,0.0,1.0,3.6,4.0,2.0,3.0,4.0,2.6666666666666665,1.0,2.0,2.0,2.3333333333333335,3.0,3.0,0,0,0,0
138719,2,105.43798039628938,3.0,0.0,0.0,3.5,4.0,2.0,2.0,3.0,1.6666666666666665,1.0,3.0,1.25,3.3333333333333335,3.2,3.0,0,0,0,0
138720,2,105.43798039628938,2.6,0.0,0.0,4.8,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.75,1.5,2.6666666666666665,2.4,3.0,0,0,0,0
138721,2,105.43798039628938,2.6,0.0,0.0,2.5,3.0,3.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.5,2.6666666666666665,2.6,3.0,0,0,0,0
138722,2,105.43798039628938,3.2,0.0,0.0,2.5,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,3.0,3.2,3.25,0,0,0,0
138724,2,258.54034750772735,3.4,0.0,1.0,2.4,2.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,3.0,2.6666666666666665,2.6,2.5,0,0,0,0
138725,2,258.54034750772735,3.8,0.0,1.0,9.6,5.0,4.0,4.0,4.0,0.6666666666666666,1.0,3.75,1.25,2.6666666666666665,2.4,2.0,0,0,0,0
138726,2,258.54034750772735,1.6,0.0,1.0,2.4,2.0,2.0,3.0,4.0,0.0,0.0,2.75,2.5,2.6666666666666665,2.6,2.5,0,0,0,0
138727,2,258.54034750772735,3.0,0.0,1.0,4.8,4.0,4.0,3.0,4.0,1.0,1.0,3.25,2.0,2.0,3.0,2.5,0,0,0,0
138728,2,258.54034750772735,4.2,0.0,1.0,4.2,4.0,2.0,3.0,3.0,0.6666666666666666,1.0,2.5,1.5,2.6666666666666665,2.8,2.5,0,0,0,0
138729,2,258.54034750772735,1.4,0.0,1.0,3.6,2.0,2.0,3.0,3.0,0.0,0.0,3.75,1.5,2.6666666666666665,3.4,4.0,0,0,0,0
138730,2,105.43798039628938,3.0,0.0,0.0,2.8,2.0,2.0,3.0,4.0,0.0,0.0,2.5,1.25,2.6666666666666665,2.4,2.0,0,0,0,0
138731,2,105.43798039628938,1.6,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,2.5,1.25,2.3333333333333335,2.4,2.0,0,0,0,0
138732,2,258.54034750772735,4.0,0.0,1.0,3.6,2.0,2.0,3.0,4.0,0.0,0.0,3.0,3.0,2.6666666666666665,2.6,2.75,0,0,0,0
138733,2,258.54034750772735,3.6,0.0,1.0,2.4,2.0,2.0,3.0,3.0,0.0,0.0,3.5,1.75,2.6666666666666665,2.2,2.5,0,0,0,0
138734,2,258.54034750772735,2.0,0.0,1.0,2.16,2.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.6666666666666665,2.8,2.75,0,0,0,0
138735,2,258.54034750772735,4.0,0.0,1.0,4.8,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0
138736,2,258.54034750772735,3.0,0.0,1.0,3.6,2.0,2.0,2.0,4.0,0.0,0.0,3.0,1.75,3.0,2.8,3.0,0,0,0,0
138737,2,258.54034750772735,4.0,0.0,1.0,7.2,2.0,2.0,3.0,3.0,2.0,1.0,2.75,2.75,2.6666666666666665,2.8,1.5,0,0,0,0
138802,2,169.61762063750928,3.4,0.0,0.0,3.5,3.0,2.0,3.0,3.0,1.0,1.0,2.25,1.25,2.3333333333333335,3.2,2.75,0,0,0,0
138803,2,169.61762063750928,2.8,0.0,0.0,2.0,1.0,2.0,2.0,2.0,1.3333333333333333,1.0,2.75,2.75,2.3333333333333335,2.2,2.5,0,0,0,0
138804,2,169.61762063750928,3.4,0.0,0.0,1.5,5.0,2.0,3.0,2.0,3.0,1.0,3.5,2.5,3.6666666666666665,3.2,2.25,0,0,0,0
138806,2,169.61762063750928,2.4,0.0,0.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.6,2.25,0,0,0,0
138807,2,169.61762063750928,3.0,0.0,0.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,3.0,1.5,2.6666666666666665,3.6,4.0,0,0,0,0
138808,2,169.61762063750928,1.0,0.0,0.0,5.0,2.0,1.0,4.0,3.0,1.3333333333333333,1.0,4.0,1.75,1.0,2.8,2.0,0,0,0,0
138809,2,169.61762063750928,3.8,0.0,0.0,5.0,4.0,4.0,3.0,3.0,1.6666666666666665,1.0,3.75,1.25,3.3333333333333335,2.8,3.25,0,0,0,0
138811,2,169.61762063750928,3.2,0.0,0.0,5.0,4.0,4.0,3.0,3.0,3.0,1.0,3.25,1.25,3.0,3.0,3.0,0,0,0,0
138812,2,169.61762063750928,3.4,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,0.0,3.75,1.25,2.6666666666666665,2.8,2.25,0,0,0,0
138813,2,169.61762063750928,2.4,0.0,0.0,5.5,4.0,4.0,4.0,4.0,0.6666666666666666,1.0,3.75,2.0,3.0,2.4,2.25,0,0,0,0
138818,2,169.61762063750928,2.2,0.0,0.0,3.5,4.0,4.0,4.0,4.0,0.0,0.0,4.0,1.5,3.0,3.0,3.5,0,0,0,0
138819,2,169.61762063750928,2.6,0.0,0.0,2.5,4.0,3.0,3.0,3.0,0.6666666666666666,1.0,3.25,1.0,2.6666666666666665,2.6,2.75,0,0,0,0
138820,2,415.91273294721327,2.6,0.0,1.0,3.5,2.0,2.0,2.0,4.0,0.6666666666666666,1.0,4.0,3.0,2.6666666666666665,3.2,4.0,0,0,0,0
138821,2,169.61762063750928,4.4,0.0,0.0,5.0,4.0,4.0,3.0,4.0,0.6666666666666666,1.0,3.5,1.25,3.6666666666666665,2.6,3.5,0,0,0,0
138823,2,169.61762063750928,2.6,0.0,0.0,2.3,1.0,1.0,1.0,4.0,0.0,0.0,4.0,4.0,2.3333333333333335,3.6,4.0,0,0,0,0
138824,2,415.91273294721327,2.6,0.0,1.0,5.5,4.0,4.0,4.0,3.0,1.3333333333333333,1.0,3.0,2.75,2.3333333333333335,2.6,2.5,0,0,0,0
138829,2,415.91273294721327,4.2,0.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,4.0,1.25,2.6666666666666665,3.0,2.75,0,0,0,0
138830,2,415.91273294721327,3.0,0.0,1.0,4.0,4.0,3.0,3.0,4.0,1.3333333333333333,1.0,3.0,3.0,2.3333333333333335,2.8,2.25,0,0,0,0
138832,2,415.91273294721327,2.8,0.0,1.0,4.0,3.0,3.0,3.0,4.0,0.6666666666666666,1.0,4.0,1.25,1.0,3.4,4.0,0,0,0,0
138833,2,415.91273294721327,2.2,0.0,1.0,4.5,4.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,2.4,2.5,0,0,0,0
138835,2,415.91273294721327,4.6,0.0,1.0,7.0,4.0,4.0,3.0,4.0,3.6666666666666665,1.0,3.5,1.75,4.0,3.0,3.75,0,0,0,0
142003,2,149.1782199655821,2.8,0.0,1.0,4.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.5,1.5,2.6666666666666665,2.2,3.5,0,0,0,0
142004,2,169.94314801157083,4.0,0.0,0.0,6.0,2.0,2.0,3.0,3.0,2.2222222222222223,1.0,3.5,1.5,3.0,2.8,3.0,0,0,0,0
142005,2,169.94314801157083,3.0,0.0,0.0,5.0,3.0,4.0,3.0,4.0,0.04444444444444444,1.0,2.25,2.0,3.0,3.0,3.0,0,0,0,0
142006,2,149.1782199655821,3.2,0.0,1.0,4.0,2.0,2.0,3.0,2.0,1.6666666666666665,1.0,3.0,1.75,2.3333333333333335,3.8,2.75,0,0,0,0
142007,2,169.94314801157083,2.2,0.0,0.0,3.0,1.0,1.0,3.0,3.0,0.3333333333333333,1.0,2.75,1.25,3.0,3.2,3.5,0,0,0,0
142008,2,149.1782199655821,2.0,0.0,1.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,2.5,2.75,1.0,2.0,1.0,0,0,0,0
142009,2,169.94314801157083,3.2,0.0,0.0,5.8,4.0,2.0,3.0,4.0,2.333333333333333,1.0,3.0,1.25,1.3333333333333333,1.8,1.25,0,0,0,0
142010,2,149.1782199655821,2.8,0.0,1.0,3.6,2.0,2.0,3.0,4.0,1.111111111111111,1.0,2.25,2.0,2.0,2.6,2.5,0,0,0,0
142011,2,169.94314801157083,4.0,0.0,0.0,7.2,2.0,2.0,3.0,3.0,2.0,1.0,3.25,1.25,2.6666666666666665,3.2,3.0,0,0,0,0
142012,2,149.1782199655821,3.0,0.0,1.0,3.0,2.0,2.0,3.0,4.0,0.6666666666666666,1.0,4.0,4.0,3.0,3.4,3.5,0,0,0,0
142013,2,149.1782199655821,5.0,0.0,1.0,3.0,5.0,4.0,4.0,3.0,0.0,0.0,3.5,1.5,4.0,3.4,4.0,0,0,0,0
142015,2,169.94314801157083,4.2,0.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,4.0,1.5,3.6666666666666665,3.0,4.0,0,0,0,0
142016,2,149.1782199655821,4.0,0.0,1.0,5.0,4.0,4.0,3.0,3.0,2.3333333333333335,1.0,3.5,2.75,3.0,3.0,3.75,0,0,0,0
142017,2,149.1782199655821,2.6,0.0,1.0,3.0,2.0,4.0,3.0,4.0,0.8888888888888888,1.0,4.0,2.5,4.0,2.0,3.0,0,0,0,0
142018,2,149.1782199655821,4.0,0.0,1.0,3.0,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.0,1.5,3.0,2.6,3.0,0,0,0,0
142019,2,149.1782199655821,3.8,0.0,1.0,5.0,4.0,4.0,3.0,3.0,1.9999999999999998,1.0,2.5,2.0,3.0,3.0,3.0,0,0,0,0
142020,2,169.94314801157083,2.6,0.0,0.0,2.7,2.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,3.0,2.8,3.5,0,0,0,0
142021,2,169.94314801157083,3.8,0.0,0.0,6.0,4.0,4.0,3.0,4.0,1.6666666666666665,1.0,3.5,1.25,2.6666666666666665,3.0,3.0,0,0,0,0
142022,2,169.94314801157083,2.0,0.0,0.0,10.0,1.0,1.0,3.0,4.0,2.0,1.0,3.75,1.5,3.0,2.8,3.0,0,0,0,0
142023,2,169.94314801157083,2.6,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,3.0,2.6,2.0,0,0,0,0
142024,2,149.1782199655821,3.2,0.0,1.0,5.0,2.0,2.0,3.0,4.0,0.8888888888888888,1.0,2.75,1.75,3.6666666666666665,3.4,3.75,0,0,0,0
142025,2,169.94314801157083,3.0,0.0,0.0,10.0,4.0,2.0,3.0,3.0,4.0,1.0,3.25,2.25,2.3333333333333335,2.6,4.0,0,0,0,0
142026,2,169.94314801157083,4.4,0.0,0.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,3.0,1.25,3.6666666666666665,2.8,3.0,0,0,0,0
142027,2,149.1782199655821,4.2,0.0,1.0,5.0,3.0,3.0,3.0,3.0,1.3333333333333333,1.0,4.0,3.25,4.0,3.4,4.0,0,0,0,0
142028,2,169.94314801157083,4.8,0.0,0.0,7.2,4.0,4.0,3.0,3.0,2.0,1.0,3.5,1.25,3.6666666666666665,2.6,2.75,0,0,0,0
142029,2,169.94314801157083,3.6,0.0,0.0,3.0,2.0,2.0,3.0,4.0,1.3333333333333333,1.0,3.0,1.5,2.3333333333333335,2.6,3.0,0,0,0,0
142031,2,149.1782199655821,2.6,0.0,1.0,3.0,3.0,2.0,3.0,3.0,1.3333333333333333,1.0,2.5,2.75,2.6666666666666665,3.2,2.75,0,0,0,0
142032,2,169.94314801157083,3.6,0.0,0.0,9.6,4.0,4.0,3.0,4.0,1.3333333333333333,1.0,4.0,2.0,3.0,3.0,3.0,0,0,0,0
142033,2,169.94314801157083,3.4,0.0,0.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,2.5,1.0,3.0,3.0,3.0,0,0,0,0
142401,2,242.66600948633945,3.0,0.0,0.0,5.76,2.0,2.0,3.0,3.0,2.333333333333333,1.0,3.0,2.0,3.0,3.2,2.5,0,0,0,0
142402,2,242.66600948633945,1.8,0.0,0.0,1.08,2.0,2.0,2.0,2.0,0.4444444444444444,1.0,3.25,2.25,2.3333333333333335,2.4,3.75,0,0,0,0
142403,2,242.66600948633945,2.0,0.0,0.0,4.2,3.0,2.0,3.0,2.0,0.0,0.0,3.25,2.75,2.6666666666666665,2.8,2.25,0,0,0,0
142404,2,242.66600948633945,2.2,0.0,0.0,1.8,4.0,2.0,3.0,3.0,0.0,0.0,3.0,2.0,2.3333333333333335,2.4,2.25,0,0,0,0
142405,2,242.66600948633945,2.2,0.0,0.0,6.0,4.0,4.0,3.0,3.0,0.0,0.0,2.75,2.25,2.6666666666666665,3.2,3.0,0,0,0,0
142406,2,242.66600948633945,4.2,0.0,0.0,7.2,4.0,3.0,3.0,3.0,2.333333333333333,1.0,3.25,1.25,3.0,3.2,3.0,0,0,0,0
142407,2,242.66600948633945,2.6,0.0,0.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,2.6,2.75,0,0,0,0
142409,2,242.66600948633945,2.8,0.0,0.0,5.2,2.0,2.0,4.0,3.0,1.3333333333333333,1.0,3.75,1.25,3.0,2.6,1.5,0,0,0,0
142410,2,242.66600948633945,4.2,0.0,0.0,4.2,2.0,2.0,3.0,3.0,0.0,0.0,3.75,1.25,3.0,4.0,3.0,0,0,0,0
142411,2,242.66600948633945,4.4,0.0,0.0,8.4,3.0,2.0,4.0,3.0,1.3333333333333333,1.0,3.0,1.75,2.6666666666666665,2.8,2.25,0,0,0,0
142412,2,242.66600948633945,4.2,0.0,0.0,5.4,4.0,2.0,3.0,3.0,0.0,0.0,3.25,1.5,3.0,2.8,2.0,0,0,0,0
142413,2,242.66600948633945,4.2,0.0,0.0,8.4,4.0,4.0,4.0,3.0,2.0,1.0,3.0,2.0,3.3333333333333335,3.4,4.0,0,0,0,0
142414,2,242.66600948633945,1.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,1.3333333333333333,1.0,3.75,2.75,3.0,2.2,4.0,0,0,0,0
142415,2,242.66600948633945,3.2,0.0,0.0,4.2,4.0,4.0,3.0,3.0,1.0,1.0,3.0,1.5,3.0,2.8,3.5,0,0,0,0
142416,2,242.66600948633945,2.8,0.0,0.0,6.0,4.0,2.0,3.0,3.0,0.0,0.0,3.0,1.0,3.6666666666666665,3.0,3.5,0,0,0,0
142417,2,242.66600948633945,2.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,0.0,0.0,3.0,1.75,2.3333333333333335,2.6,2.5,0,0,0,0
142418,2,242.66600948633945,3.0,0.0,0.0,3.6,2.0,2.0,3.0,3.0,0.6666666666666666,1.0,3.75,3.25,2.3333333333333335,3.0,2.0,0,0,0,0
142420,2,242.66600948633945,3.2,0.0,0.0,4.2,4.0,3.0,3.0,4.0,1.3333333333333333,1.0,3.75,1.0,3.3333333333333335,3.4,4.0,0,0,0,0
142421,2,242.66600948633945,2.0,0.0,0.0,3.0,2.0,2.0,3.0,4.0,1.0,1.0,3.25,2.25,2.3333333333333335,2.8,4.0,0,0,0,0
142422,2,242.66600948633945,3.6,0.0,0.0,1.2,4.0,2.0,2.0,3.0,1.6666666666666665,1.0,3.5,2.0,3.3333333333333335,3.0,3.0,0,0,0,0
142425,2,213.01525695439287,3.8,0.0,1.0,6.0,4.0,2.0,3.0,3.0,2.6666666666666665,1.0,3.0,2.25,3.0,3.4,3.25,0,0,0,0
142426,2,213.01525695439287,2.0,0.0,1.0,6.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.25,2.6666666666666665,3.4,2.75,0,0,0,0
